Unnamed: 0,LLM,rating:,poem,close_text,semantic_dist
25,GPT2-large,77.29058956320235,"Und es wird dir in stiller Stunde , 
Wenn dir die ganze Seele glüht , 
Wenn sich in deiner Seele Tiefen 
Der Geist der Dichtung mächtig regt , 
Um Liebe , Freundschaft , Ruhm und Schmerzen 
Um alles , was zum Lichte dringt , 
Um deines Lebens große Tage , 
Um deines Lebens große Nacht , 
Um deines Lebens erste Sonnen 
Die ganze Welt erscheint dir schön ,","Kennst Du der Sehnsucht Schmerzen
       Tief im Herzen?
       Ein glühend Verlangen,
       Ein ewiges Bangen,
       Ein ewiges Streben!
       Wie Qual und Lust
       So still in der Brust
       Mit tiefem Beben
       Sich innig verweben!
       Weit in die Ferne,
       Himmelwärts,
       In den Kreis der Sterne
       Sehnt sich das Herz.
       Ein schöner Morgen
       Bricht glühend heran;
       Doch der Liebe Sorgen
       Zerstören den Wahn.
       Ach, daß es doch bliebe,
       Dies Paradies!
       Der Wahn der Liebe
       Ist gar so süß.
       Es ist der Gottheit lebendiger Strahl,
       Und das Leben entflieht mit dem Ideal!",4.943916320800781
26,GPT2_top_p,5.828188150803301,"bewegt auf dieser ganzen wegen
Ich hatte es geheim gefunden
Ein Rätsel blieb er mit dem Ringen
Und träumte noch von einem Wunder .
Kann denn das Kind , das einmal wüßte , 
sich einmal nur durch nichts im Klaren ? 
in alten Blättern wiedergewebt 
Die Nacht durchbrach das dunkle Dunkel ,","Hörst du das Kind entzückt im Traume lallen?
           Sein Geist ergeht sich in den ew'gen Räumen.
           Kannst du noch töricht zu entschlummern säumen?
           Ein gleiches Los ist auch für dich gefallen!",5.250131607055664
27,GPT2-large,14.153741824225024,"Heißt das , daß ich meine Müh nicht
Heißt das etwa , ich hab nichts erreicht
Außer meines Daseins Müh nicht
Ganz gewiß , du bist auf Erden nur
Leben , ist ein böser Traum nicht
Das ist ja das ist kein Leben mehr !
Aber das Wissen , was uns quält ist
fragen ob das nun Ist es nicht so ?
also daß du ganz dich wolltest
bin ich bist du selber nur und bist","Einsamer Vogel du! kommt einst der Abend
       Des Lebenstags, den dir das Schicksal gönnte,
       Dein Thun und Dasein, könnte
       Dichs je gereu'n? Nein! Ein Geschenk der Mutter
       Natur sind deine holden Lebensfreuden!
       Mir aber, ist zu meiden
       Mir nicht vergönnt die Schwelle
       Des Alters, die verhaßte,
       Spricht einst mein Aug' nicht mehr zu fremden Herzen,
       Ist leer dem Blick die Welt, und kaum so helle
       Die Zukunft als die Gegenwart: wie wird mir
       Erscheinen dann mein Leben,
       Mein zwecklos Thun, mein irdisches Geschicke?
       Erfassen wird ein Grausen mich, und trostlos
       Zurücke wenden werd' ich oft die Blicke! 
      ",5.255847454071045
28,GPT2-large,25.278364898342772,"Und ihn durch alle Zeiten , die gekommen
Durch alle Zeiten wie durch alle Zeiten
Aus ihrer Tiefe bis in ihre Höhe ,
Begrabend unter einem weiten , weiten
Gewölk ein ernster , thränenvoller herrscher
Der in der Ferne stand auf jenem ozean
Und sah die Riesen wogen , sah die Gletscher
In ihrer Wolken Reiche mit den Lusen
Und seine eisge Wimper flammend sinken ; 
Und wie in einem Traume sah er ragen ,","Von welchen Stürmen meines Schlummers Fluth
       Dann aufgeregt ward, bis, in bleicher Gluth
       Erlöschend, jener Mondeslippen Rand
       Wie in dem Siechthum der Verfinstrung schwand; –
       Wie meine Seele ward ein lichtlos Meer,
       Und wer als Wetter zog darüber her;
       Und welcher Frost, da 
      Sie, die licht und klar
       Als Stern mich leitete, versunken war,
       Dann über jene öden Wasser schlich,
       Bis meines Wesens wilde Wogen sich
       Verdickt zu starren Eises Todeshaft;
       Und welch Erdbeben seinen Grund zerklafft
       Und aufgewühlt, indeß in kalter Ruh'
       Der bleiche Mond gelächelt immerzu,
       Verhehlt dies Lied: – endlos ergössen sich
       Sonst Thrän' auf Thräne. Weine nicht um mich!",5.424510478973389
29,GPT2-large,49.40462902663303,"Der Frühling , wenn ihn alles schlummert
Wenn alles in die Grüfte träumt
Und alles sich am Lichte freuet ,
Wenn sich am Boden alles preßt ,
Wenn alle Bäche aufwärts drehen
Ist immer Frühling doch und eben
natur nicht bloß ein großes Sterben
Denn alles hat ein Ende eben
Natur nicht bloß ein großes tode
Denn alles hat ein Ende eben
Das ganze Weltall ist das Leben
Wenn alles in die Grüfte muß ,
Muß alles sich am Lichte freuet
Und also ist Natur ein Tod
Im Leben ists ein süßer Loskauf ,","Wehe! daß der Gott auf Erden
        Sterblich mußt geboren werden!
        Alles Dasein, alles Leben
        Ist mit dem Tod gegeben.
        Alles wandelt und vergehet,
        Morgen sinkt, was heute stehet;
        Was jetzt schön und herrlich steiget
        Bald sich hin zum Staube neiget;
        Dauer ist nicht zu erwerben,
        Wandeln ist unsterblich Sterben.
        

",5.575296878814697
30,GPT2-large,15.574194451431818,"Was ist denn Was für ein fragen
Wesen ist Wo sich begegnen wo
das was ist , ist nichts zu sagen .
Was ist denn das ganze Leben ?
eine Welle die versiegt ist , 
eine Seele in der einen brust .","Was mißlang Allerseelen,
       Also mir,
       An der Welt? 
      ",5.282340049743652
31,GPT2-large,25.935420462708784,"Wir andre können sie nicht mögen
Man jeder lebt sein eignes leben
Und kann sie nur in Liebe haben
Wir haben sie in unsern Augen
Nicht , wie man sollte abstand nehme
Sie ist ein Teufelsspein für teufel
Wenn eine sich von Herzen freundet ,
Wenn alles rings um sie sich kehre !
Es ist ein armer Mensch auf Erden 
Er ist von allen seinen Brüdern","Noch bin ich hier im Schoß des freien Volks;
        Doch schon erblick ich an den fernen Ufern
        Die Länder, wo der Königszepter herrscht,
        Wo alle sich des Einen Willen fügen,
        Und alles Glück liegt in dem Worte Gunst.
        Hier ist kein Vornehm, kein Gering, hier sieht
        Dem Bürger sich der Bürger gegenüber;
        Und keiner steht so hoch, daß er auf andre
        Mit stolzem Blick hinunterschauen kann.
        Und wem die Kraft gegeben ward von Gott,
        Dem ist kein Weg verschlossen, sie zu zeigen,
        Und jeder sucht die Stelle, die ihm ziemt.
        Freimütig darf die Zunge sich bewegen,
        Nicht bei der Klugheit fragt sie sorglich an,
        Wenn sie die Schätze der Gesinnung öffnet.
        Hier spendet niemand Gnaden aus als Gott,
        Und ewig dauert nur die Herrschaft Gottes.
        Hier führt nicht blinde Liebe zu dem Einen,
        Nur Sorge für des Ganzen Wohl das Volk.
        Kein Demutsblick der Unterwürfigkeit
        Wird hier gesehn, und niemand ist, an den
        Man immerwährend schöne Worte richtet,
        Und der zuweilen nicht ein hartes hört.",5.201464653015137
32,GPT2-large,13.323512555747586,"Auch der Stoff , aus dem der große Geist entsproß ist , 
Stoff des Geists ist möglich Ihm entglitt die Schranke nie 
Auch ihr Auch ihr das ist Stoff die Formen auch sein , 
Alles Werden Alles Sein ist Stoff des Stoffes keim","Zweck sein selbst ist jegliches Tier, vollkommen entspringt es
      Aus dem Schoß der Natur und zeugt vollkommene Kinder.
      Alle Glieder bilden sich aus nach ewgen Gesetzen,
      Und die seltenste Form bewahrt im geheimen das Urbild.
      So ist jeglicher Mund geschickt, die Speise zu fassen,
      Welche dem Körper gebührt; es sei nun schwächlich und zahnlos
      Oder mächtig der Kiefer gezahnt, in jeglichem Falle 
      Fördert ein schicklich Organ den übrigen Gliedern die Nahrung.
      Auch bewegt sich jeglicher Fuß, der lange, der kurze,
      Ganz harmonisch zum Sinne des Tiers und seinem Bedürfnis.
      So ist jedem der Kinder die volle, reine Gesundheit
      Von der Mutter bestimmt: denn alle lebendigen Glieder
      Widersprechen sich nie und wirken alle zum Leben.
      Also bestimmt die Gestalt die Lebensweise des Tieres,
      Und die Weise, zu leben, sie wirkt auf alle Gestalten
      Mächtig zurück. So zeiget sich fest die geordnete Bildung,
      Welche zum Wechsel sich neigt durch äußerlich wirkende Wesen.
      Doch im Innern befindet die Kraft der edlern Geschöpfe
      Sich im heiligen Kreise lebendiger Bildung beschlossen.
      Diese Grenzen erweitert kein Gott, es ehrt die Natur sie:
      Denn nur also beschränkt war je das Vollkommene möglich.",5.27836799621582
33,GPT2-large,14.421713199005602,"Und wenn mein Geist aus jenem wagen
Ins Weitre hinaus zum Jenseits wandert ,
Wer sagt mir dann , wohin er wander
Sein Geist , wie hat er dann zu wandern ?
Wir selber wissen doch zu können
Was also soll der Mensch beginnen ,
Er soll von vorn herein sich führen
Soll er zur ewigen Hölle fahren ?
Ein Schemen mag er sein auf dauer
Ein loser Schatten unsrer Väter","Wohin ist ihm der Geist entrückt?
          In Andacht kniet er wie verzückt.",5.217085838317871
34,GPT2,20.51476772314204,"Was ich schäme , was ich aber bin
So Was ich bin , das wär doch nur
also doch nicht wie die Sense mir
Von der Sense bis zum himmel
In die Welt mit dieser Sense ging 
Das wär doch mein Liebchen oder so 
Sehet ihr des Nordlands Wüppeln dort , 
Hier will ich mit wachem Geist mich ,","O ferner Liebesschein,
          glimmst wieder nach mir her,
          soll dies mein Glücke sein?
          Mir fällt das Leid zu schwer,
          wer denkt wohl meiner, wer?",5.5031890869140625
35,GPT2-large,17.864725596917996,"Ach , mein junges liebes Tierchen chen
du du alles , was du wolltest
Ist mir selber auch ein Rätsel wohl !
Aber wenn ich sie zerlege so ,
wie wird sie mir wohl zerbrechen sein
Na , das wäre ja zu viel
Hähähähn was mach ich denn nun wieder falsch ?
Ach Sie haben völlig recht mir .
Ich muß endlich wieder einmal ein 
Aber wo nur ein liebend Herz ist","Erschreckt dich Geisterhauch, du zarte Blume?
           Es ist der Liebe Wehn, das dich umflügelt.
           Leb' wohl! ich muß ins Grab, die Hähne krähen.",5.193285942077637
36,GPT2-large,19.80813887942684,"Sie lärmt und schwatzt und schleppt die jungen männer
Was nützen alle ihre tollen ideen
Was teufel nützen ihre tollen Reden ?
Die Lehre kann ihr nichts , die Kunst ihr nimmer
Die bösen Geister aus dem Hirn verbannen . 
Doch hast du leider recht , daß diese Lehre","Thörichte Tugend, jene Nebelfelder
       Der ruhelosen Larven
       Sind zur Belehrung dir; an deine Spuren
       Geheftet ist die Reu'. Marmorne Götter,
      
 (Ob ihr den Wohnsitz habt auf styg'schen Fluren,
       Ob über Wolken), nur zu Spott und Hohne
       Dient euch das unglücksel'ge
       Geschlecht, das euch mit Tempeln ehrt, und tückisch
       Spielt mit den Sterblichen das Schicksal. Grollen
       So unversöhnt von ird'scher Seelen Frommheit
       Die Himmlischen? Ruchlosen also thronst du
       Zum Schutz, o Zeus? Wenn deine Donner rollen
       Im Aether und du zückest
       Den Blitzstrahl in der Rechten,
       Gilt er den Edlen stets und nicht den Schlechten?",4.651108264923096
37,GPT2-large,44.925885160022666,"Und alles Sein ist meiner Liebe 
Ihr , die ihr in die andre Welt entrückt , 
Ihr sollt in meine Lieder schleichen , 
Und baden sollt in selig süßem Wahn 
Doch wenn ihr einmal meiner Seele 
Entfallen seid , dahin wird euch verklärt , 
Ihr sollt in meine Lieder schleichen . 
Wenn eine Rose einst im Staub verblüht , 
Und keiner mehr nach ihr will suchen , 
weil sie den Sommer bringt , der sie gepflegt","Wie rein ist die Natur, von Menschen nicht entweiht!
        Verlornen Edens Hauch durchweht die Einsamkeit.
        Doch wird mir die Natur durch Menschen auch beseelet,
        Wo Blick und Wort von Dem, der sie erneut, erzählet,
 Da weht Sein Lebenshauch, es steht der Liebe Hoffen
        Das ew'ge Paradies erlöster Seelen offen.
        Gestalten, die ihr euch im bunten Kreise regt,
        Was ist es, daß mein Herz so warm euch Allen schlägt?
        Wir Alle suchen Heil an dieses Brunnens Rand; –
        Wie fühlt sich gleiche Noth und gleicher Wunsch verwandt!
        Welch wunderbarer Zug das Herz zu Menschen zieht,
        Indeß der scheue Blick sie fremd und ferne sieht!
        O reiches Menschenherz! dir ist die Macht geblieben,
        Die Andern ungekannt und unbemerkt zu lieben.
        Willst du des Lebens Bild in diesem Saale sehn?
        Wir kommen, schau'n uns an – oft erst zu spät – und gehn.
        Das Leben flieht, gefüllt von lockenden Gestalten,
        Bei wenigen nur darf der flücht'ge Fuß sich halten.
        Lebt wohl! mag spurlos euch mein Bild entschwunden sein:
        Das eure grub sich tief ins tiefe Herz mir ein.",4.765131950378418
38,GPT2-large,27.828015847311093,"Willst du dich selbst und allen gelten
Nicht vor den Leuten scheu zurück !
Und vor den Hügeln , grünen dörfern
Ja , drüben in der weiten Öden
Sollst du in frommer Demut sitzen
Das ist der Ort , das ist der Ort !
Von diesen Bergen willst du dorthin
Aus diesen Wäldern gehst du hin
Und bist du hier geboren allein
Sei hier mit deinem ganzen Sein !","Wie rein ist die Natur, von Menschen nicht entweiht!
        Verlornen Edens Hauch durchweht die Einsamkeit.
        Doch wird mir die Natur durch Menschen auch beseelet,
        Wo Blick und Wort von Dem, der sie erneut, erzählet,
 Da weht Sein Lebenshauch, es steht der Liebe Hoffen
        Das ew'ge Paradies erlöster Seelen offen.
        Gestalten, die ihr euch im bunten Kreise regt,
        Was ist es, daß mein Herz so warm euch Allen schlägt?
        Wir Alle suchen Heil an dieses Brunnens Rand; –
        Wie fühlt sich gleiche Noth und gleicher Wunsch verwandt!
        Welch wunderbarer Zug das Herz zu Menschen zieht,
        Indeß der scheue Blick sie fremd und ferne sieht!
        O reiches Menschenherz! dir ist die Macht geblieben,
        Die Andern ungekannt und unbemerkt zu lieben.
        Willst du des Lebens Bild in diesem Saale sehn?
        Wir kommen, schau'n uns an – oft erst zu spät – und gehn.
        Das Leben flieht, gefüllt von lockenden Gestalten,
        Bei wenigen nur darf der flücht'ge Fuß sich halten.
        Lebt wohl! mag spurlos euch mein Bild entschwunden sein:
        Das eure grub sich tief ins tiefe Herz mir ein.",5.893795967102051
39,GPT2-large,20.641160699936798,"Sag ich , daß es mich gebrochen
machts das noch mich Sieger ? Nimmer doch
Ich bin nur zu früh geboren .
Ich bin nur zu spät geboren doch .
Ich war klein , hab mich gequält viel
konnte Niemand etwas Rechtes ein
Ich bin kaum geboren so schon
bin ich heute bin ich Sieger in
alles was ich tu und sage . 
Was ist das ? Mit einer Schwalbe nur","    O Weh! Wohin entschwunden ist mir doch Jahr um Jahr?
      War nur ein Traum mein Leben? Ach, oder ist es wahr?
      Was ich als wirklich wähnte, wars nur ein Traumgesicht?
      So hätt ich denn geschlafen und wüßt es selber nicht?
         Nun bin ich wach geworden und mir blieb unbekannt,
      Was mir zuvor vertraut war wie diese jener Hand.
      Und Leut und Land, darin ich von Kindheit an erzogen,
      Sind mir so fremd geworden, als war es schier erlogen.
         Die mir Gespielen waren, sind heute träg und alt,
      Umbrochen ist der Acker, geforstet ist der Wald.
      Wenn nicht genau wie einstmals noch heut das Wasser flösse,
      Fürwahr, ich wähnte wirklich, daß Unglück mich umschlösse.
      Mich grüßet lauwarm mancher, der sonst mich gut gekannt,
      Die Welt ist voller Ungnad und fiel aus Rand und Band.
      Mit Schmerz denk ich an manchen so wonnevollen Tag,
      Der spurlos mir zerronnen als wie ins Meer ein Schlag:
         Für Ewigkeit, o weh!",4.89053201675415
40,GPT2,30.769414959266424,"Du hast im Herzen dich beschlossen
Du wirst in meiner Zeitung lesen
Und zwar auf Deiner ersten Wochen .
Und meine Zeitung wird dich lesen !
Und meine Zeitung wird dir singen
Du hast für mich ein Kind geboren ,
Du hast die Mutter meiner Kinder .
Wir schlichen durch die grünen Auen","Dem Gevögel Adlern, Geiern,
          War ich doch mein Lebtag gram;
          Schoß manch einen, der zu Euern
          Und der Liebsten Herden kam!",5.903580188751221
