author;title;vers;Reimschema;
Schiller;Die Größe der Welt.;"»Steh! du segelst umsonst – vor dir Unendlichkeit!«
       »»Steh! du segelst umsonst – Pilger, auch hinter mir! –
                   Senke nieder,
                   Adlergedank', dein Gefieder!
       Kühne Seglerin, Phantasie,
       Wirf ein muthloses Anker hie.««";abccdd;
Schiller;Elegie auf den Tod eines Jünglings.;"Banges Stöhnen, wie vorm nahen Sturme,
           Hallet her vom öden Trauerhaus,
       Todtentöne fallen von des Münsters Thurme!
           Einen Jüngling trägt man hier heraus,
       Einen Jüngling – noch nicht reif zum Sarge,
           In des Lebens Mai gepflückt,
       Pochend mit der Jugend Nervenmarke,
           Mit der Flamme, die im Auge zückt –
       Einen Sohn, die Wonne seiner Mutter
           – O, das lehrt ihr jammernd Ach –,
       Meinen Busenfreund, ach! meinen Bruder –
           Auf, was Mensch heißt, folge nach!";ababcdcdefef;
Schiller;Elegie auf den Tod eines Jünglings.;"Prahlt ihr, Fichten, die ihr hochveraltet,
           Stürmen stehet und den Donner neckt?
       Und ihr Berge, die ihr Himmel haltet,
           Und ihr Himmel, die ihr Sonnen hegt?
       Prahlt der Greis noch, der auf stolzen Werken
           Wie auf Wogen zur Vollendung steigt?
       Prahlt der Held noch, der auf aufgewälzten Thatenbergen
           In des Nachruhms Sonnentempel fleugt?
       Wenn der Wurm schon naget in den Blüthen,
           Wer ist Thor, zu wähnen, daß er nie verdirbt?
       Wer dort oben hofft noch und hienieden
           Auszudauern – wenn der Jüngling stirbt?";ababcdcdefef;
Schiller;Elegie auf den Tod eines Jünglings.;"Lieblich hüpften, voll der Jugendfreude,
       Seine Tage hin im Rosenkleide,
           Und die Welt, die Welt war ihm so süß –
       Und so freundlich, so bezaubernd winkte
       Ihm die Zukunft, und so golden blinkte
           Ihm des Lebens Paradies;
       Noch, als schon das Mutterauge thränte,
       Unter ihm das Todtenreich schon gähnte,
           Über ihm der Parzen Faden riß,
       Erd' und Himmel seinem Blick entsanken,
       Floh er ängstlich vor dem Grabgedanken –
           Ach, die Welt ist Sterbenden so süß!";aabccbddeffe;
Schiller;Elegie auf den Tod eines Jünglings.;"Stumm und taub ist's in dem engen Hause,
           Tief der Schlummer der Begrabenen;
       Bruder! ach, in ewig tiefer Pause
           Feiern alle deine Hoffnungen;
       Oft erwärmt die Sonne deinen Hügel,
           Ihre Gluth empfindest du nicht mehr;
       Seine Blumen wiegt des Westwinds Flügel,
           Sein Gelispel hörest du nicht mehr;
       Liebe wird dein Auge nie vergolden,
           Nie umhalsen deine Braut wirst du,
       Nie, wenn unsre Thränen stromweis rollten, –
           Ewig, ewig sinkt dein Auge zu.";ababcdcdefef;
Schiller;Elegie auf den Tod eines Jünglings.;"Aber wohl dir! – köstlich ist dein Schlummer,
           Ruhig schläft sich's in dem engen Haus;
       Mit der Freude stirbt hier auch der Kummer,
           Röcheln auch der Menschen Qualen aus.
       Über dir mag die Verleumdung geifern,
           Die Verführung ihre Gifte spei'n,
       Über dich der Pharisäer eifern,
           Fromme Mordsucht dich der Hölle weihn,
       Gauner durch Apostel-Masken schielen,
           Und die Bastardtochter der Gerechtigkeit
       Wie mit Würfeln so mit Menschen spielen,
           Und so fort, bis hin zur Ewigkeit.";ababcdcdefef;
Schiller;Elegie auf den Tod eines Jünglings.;"Über dir mag auch Fortuna gaukeln,
           Blind herum nach ihren Buhlen spähn,
       Menschen bald auf schwanken Thronen schaukeln,
           Bald herum in wüsten Pfützen drehn;
       Wohl dir, wohl in deiner schmalen Zelle!
           Diesem komischtragischen Gewühl,
       Dieser ungestümen Glückeswelle,
           Diesem possenhaften Lottospiel,
       Diesem faulen fleißigen Gewimmel,
           Dieser arbeitsvollen Ruh,
       Bruder! – diesem teufelvollen Himmel
           Schloß dein Auge sich auf ewig zu.";ababcdcdefef;
Schiller;Elegie auf den Tod eines Jünglings.;"Fahr denn wohl, du Trauter unsrer Seele,
           Eingewiegt von unsern Segnungen!
       Schlummre ruhig in der Grabeshöhle,
           Schlummre ruhig bis auf Wiedersehn!
       Bis auf diesen leichenvollen Hügeln
           Die allmächtige Posaune klingt,
       Und nach aufgerißnen Todesriegeln
           Gottes Sturmwind diese Leichen in Bewegung schwingt –
       Bis, befruchtet von Jehovahs Hauche,
           Gräber kreißen – auf sein mächtig Dräun
       In zerschmelzender Planeten Rauche
           Ihren Raub die Grüfte wiederkäun. –";ababcdcdefef;Unsicher
Schiller;Elegie auf den Tod eines Jünglings.;"Nicht in Welten, wie die Weisen träumen,
           Auch nicht in des Pöbels Paradies,
       Nicht in Himmeln, wie die Dichter reimen, –
           Aber wir ereilen dich gewiß.
       Daß es wahr sei, was den Pilger freute?
           Daß noch jenseits ein Gedanke sei?
       Daß die Tugend übers Grab geleite?
           Daß es mehr denn eitle Phantasei? – –
       Schon enthüllt sind dir die Räthsel alle!
           Wahrheit schlürft dein hochentzückter Geist,
       Wahrheit, die in tausendfachem Strahle
           Von des großen Vaters Kelche fleußt. –";ababcdcdefef ;Unsicher 
Schiller;Elegie auf den Tod eines Jünglings.;"Zieht denn hin, ihr schwarzen, stummen Träger!
           Tischt auch Den dem großen Würger auf!
       Höret auf, geheulergoßne Kläger!
           Thürmet auf ihm Staub auf Staub zu Hauf!
       Wo der Mensch, der Gottes Rathschluß prüfte?
           Wo das Aug', den Abgrund durchzuschaun?
       Heilig, heilig, heilig bist du, Gott der Grüfte!
           Wir verehren dich mit Graun!
       Erde mag zurück in Erde stäuben,
           Fliegt der Geist doch aus dem morschen Haus!
       Seine Asche mag der Sturmwind treiben,
           Seine Liebe dauert ewig aus.";ababcdcdefef;
Schiller;Die Schlacht.;"            Schwer und dumpfig,
                   Eine Wetterwolke,
       Durch die grüne Ebne schwankt der Marsch.
               Zum wilden eisernen Würfelspiel
       Streckt sich unabsehlich das Gefilde.
               Blicke kriechen niederwärts,
       An die Rippen pocht das Männerherz,
               Vorüber an hohlen Todtengesichtern
       Niederjagt die Front der Major:
                   Halt!
       Und Regimenter fesselt das starre Commando.";abcdeffghij;Unsicher 
Schiller;Die Schlacht.;            Lautlos steht die Front.;a;
Schiller;Die Schlacht.;"Prächtig im glühenden Morgenroth
       Was blitzt dort her vom Gebirge?
       Seht ihr des Feindes Fahnen wehn?
       Wir sehn des Feindes Fahnen wehn,
       Gott mit euch, Weib und Kinder!
       Lustig! hört ihr den Gesang?
       Trommelwirbel, Pfeifenklang
       Schmettert durch die Glieder;
       Wie braust es fort im schönen, wilden Takt!
       Und braust durch Mark und Bein.";abccdeefgh;Unsicher
Schiller;Die Schlacht.;"        Gott befohlen, Brüder!
               In einer andern Welt wieder!";aa;
Schiller;Die Schlacht.;"Schon fleugt es fort wie Wetterleucht,
       Dumpf brüllt der Donner schon dort,
       Die Wimper zuckt, hier kracht er laut,
       Die Losung braust von Heer zu Heer –
       Laß brausen in Gottes Namen fort,
       Freier schon athmet die Brust.";abcdbe;
Schiller;Die Schlacht.;"        Der Tod ist los – schon wogt sich der Kampf,
               Eisern im wolkigten Pulverdampf,
               Eisern fallen die Würfel.";aab;
Schiller;Die Schlacht.;"Nah umarmen die Heere sich;
       Fertig! heult's von P'loton zu P'loton;
       Auf die Kniee geworfen
       Feu'rn die Vordern, viele stehen nicht mehr auf,
       Lücken reißt die streifende Kartätsche,
       Auf Vormanns Rumpfe springt der Hintermann,
       Verwüstung rechts und links und um und um,
       Bataillone niederwälzt der Tod.";abcdefgh;Unsicher 
Schiller;Die Schlacht.;"        Die Sonne löscht aus – heiß brennt die Schlacht,
               Schwarz brütet auf dem Heer die Nacht –
               Gott befohlen, Brüder!
               In einer andern Welt wieder!";aabb;
Schiller;Die Schlacht.;"Hoch spritzt an den Nacken das Blut,
       Lebende wechseln mit Todten, der Fuß
       Strauchelt über den Leichnamen –
       »Und auch du, Franz?« – »»Grüße mein Lottchen, Freund!««
       Wilder immer wüthet der Streit;
       »Grüßen will ich« – Gott! Kameraden, seht!
       Hinter uns wie die Kartätsche springt! –
       »Grüßen will ich dein Lottchen, Freund!
       »Schlummre sanft! wo die Kugelsaat
       »Regnet, stürz' ich Verlaßner hinein.«";abcdefghij;Unsicher 
Schiller;Die Schlacht.;"        Hieher, dorthin schwankt die Schlacht –
               Finstrer brütet auf dem Heer die Nacht –
               Gott befohlen, Brüder!
               In einer andern Welt wieder!";aabb;
Schiller;Die Schlacht.;"Horch! was strampft im Galopp vorbei?
               Die Adjutanten fliegen,
       Dragoner rasseln in den Feind,
               Und seine Donner ruhen.
       Victoria, Brüder!
               Schrecken reißt die feigen Glieder,
               Und seine Fahne sinkt. –";abcdeef;
Schiller;Die Schlacht.;"        Entschieden ist die scharfe Schlacht,
               Der Tag blickt siegend durch die Nacht!
                   Horch! Trommelwirbel, Pfeifenklang
                   Stimmen schon Triumphgesang!
               Lebt wohl, ihr gebliebenen Brüder!
               In einer andern Welt wieder!";aabbcc;
Schiller;Die Freundschaft.;"Freund! genügsam ist der Wesenlenker –
       Schämen sich kleinmeisterische Denker,
           Die so ängstlich nach Gesetzen spähn –
       Geisterreich und Körperweltgewühle
       Wälzet 
      eines Rades Schwung zum Ziele;
           
      Hier sah es mein Newton gehn.";aabcdce;
Schiller;Die Freundschaft.;"
Sphären lehrt es, Sklaven 
      eines Zaumes,
       Um das Herz des großen Weltenraumes
           Labyrinthenbahnen ziehn –
      
Geister in umarmenden Systemen
       Nach der 
      großen Geistersonne strömen,
           Wie zum Meere Bäche fliehn.";abbcdefc;
Schiller;Die Freundschaft.;"War's nicht dies allmächtige Getriebe,
       Das zum ew'gen Jubelbund der Liebe
           
      Unsre Herzen an einander zwang?
       Raphael, an 
      deinem Arm – o Wonne!
       Wag' auch ich zur großen Geistersonne
           Freudigmuthig den Vollendungsgang.";aabbccb;
Schiller;Die Freundschaft.;"Glücklich! glücklich! 
      dich hab' ich gefunden,
       Hab' aus Millionen 
      dich umwunden,
           Und aus Millionen 
      mein bist 
      du –
       Laß das Chaos diese Welt umrütteln,
       Durcheinander die Atomen schütteln;
           Ewig fliehn sich unsre Herzen zu.";abcbdefggf;
Schiller;Die Freundschaft.;"Muß ich nicht aus 
      deinen Flammenaugen
      
Meiner Wollust Wiederstrahlen saugen?
           Nur in 
      dir bestaun' ich mich –
       Schöner malt sich mir die schöne Erde,
       Heller spiegelt in des Freunds Geberde
           Reizender der Himmel sich.";abbcdeed;
Schiller;Die Freundschaft.;"Schwermuth wirft die bangen Thränenlasten,
       Süßer von des Leidens Sturm zu rasten,
           In der Liebe Busen ab;
       Sucht nicht selbst das folternde Entzücken
       In des Freunds beredten Strahlenblicken
           Ungeduldig ein wollüst'ges Grab?";aabccb;
Schiller;Die Freundschaft.;"Stünd' im All der Schöpfung ich alleine,
       Seelen träumt' ich in die Felsensteine,
           Und umarmend küßt' ich sie –
       Meine Klagen stöhnt' ich in die Lüfte,
       Freute mich, antworteten die Klüfte,
           Thor genug! der süßen Sympathie.";aabccb;
Schiller;Die Freundschaft.;"Todte Gruppen sind wir – wenn wir hassen,
       Götter – wenn wir liebend uns umfassen!
           Lechzen nach dem süßen Fesselzwang –
       Aufwärts durch die tausendfachen Stufen
       Zahlenloser Geister, die nicht schufen,
           Waltet göttlich dieser Drang.";aabccb;
Schiller;Die Freundschaft.;"Arm in Arme, höher stets und höher,
       Vom Mongolen bis zum griech'schen Seher,
           Der sich an den letzten Seraph reiht,
       Wallen wir, einmüth'gen Ringeltanzes,
       Bis sich dort im Meer des ew'gen Glanzes
           Sterbend untertauchen Maß und Zeit. –";aabccb;
Schiller;Die Freundschaft.;"Freundlos war der große Weltenmeister,
       Fühlte 
      Mangel – darum schuf er Geister,
           Sel'ge Spiegel 
      seiner Seligkeit!
       Fand das höchste Wesen schon kein gleiches,
       Aus dem Kelch des ganzen Seelenreiches
           Schäumt 
      ihm – die Unendlichkeit.";abacdeefd;
Schiller;Rousseau.;"Monument von unsrer Zeiten Schande,
       Ew'ge Schmachschrift deiner Mutterlande,
           Rousseaus Grab, gegrüßet seist du mir!
       Fried' und Ruh' den Trümmern deines Lebens!
       Fried' und Ruhe suchtest du vergebens,
           Fried' und Ruhe fandst du hier!";aabccb;
Schiller;Rousseau.;"Wann wird doch die alte Wunde narben?
       Einst war's finster, und die Weisen starben!
           Nun ist's lichter, und der Weise stirbt.
       Sokrates ging unter durch Sophisten,
       Rousseau leidet, Rousseau fällt durch Christen,
           Rousseau – der aus Christen Menschen wirbt.";aabccb;
Schiller;Gruppe aus dem Tartarus.;"Horch – wie Murmeln des empörten Meeres,
           Wie durch hohler Felsen Becken weint ein Bach,
       Stöhnt dort dumpfigtief ein schweres, leeres,
           Qualerpreßtes Ach!";abab;
