,word1,word2,rhyme
1104,gabe,habe,1
1105,stünde,sünde,1
1106,spricht,seyn,0
1107,gecken,schmecken,1
1108,nackten,packten,1
1109,hinwieder,nieder,1
1110,dergleichen,entweichen,1
1111,nieder,lieder,1
1112,donnerschlag,kracht,0
1113,geberin,laut,0
1114,walten,alten,1
1115,band,verwandt,1
1116,gethan,feldpanier,0
1117,kochen,brent,0
1118,erqvickt,erstickt,1
1119,leben,hurrah,0
1120,zwingt,charitinne,0
1121,lag,gemacht,0
1122,erfrorn,schworen,1
1123,thermopilen,grab,0
1124,laut,vertraut,1
1125,bedenket,wieder,0
1126,kampfmandat,senat,1
1127,licht,ergetzen,0
1128,stieren,ist,0
1129,auch,auch,1
1130,thal,sinnen,0
1131,bäume,träume,1
1132,ein,scherzen,0
1133,barmherzigkeit,schreyt,1
1134,blut,ging,0
1135,kan,jugend,0
1136,entriffen,wissen,1
1137,kind,sind,1
1138,knecht,geschlecht,1
1139,bliebe,stillen,0
1140,galan,exempel,0
1141,brust,verstand,0
1142,gefallen,allen,1
1143,hernieder,christ,0
1144,eingespannet,höle,0
1145,verletzt,angethan,0
1146,gewässer,besser,1
1147,blinkte,abendroth,0
1148,verschwendet,sinn,0
1149,tage,plage,1
1150,erden,werden,1
1151,brust,natur,0
1152,gewählt,schildeswucht,0
1153,brust,schröcken,0
1154,regen,segen,1
1155,kommen,eingenommen,1
1156,begehrt,an,0
1157,ruh,schwägerschaft,0
1158,erhoben,oben,1
1159,verklagen,schlagen,1
1160,kan,soll,0
1161,gaben,verstand,0
1162,empfänget,kan,0
1163,willkommen,genommen,1
1164,angelaufen,deckt,0
1165,blumenbeet,stickerein,0
1166,spott,meinung,0
1167,blick,ist,0
1168,repräsentieret,vieh,0
1169,fraue,aue,1
1170,mich,sich,1
1171,vergehen,hegt,0
1172,leben,beben,1
1173,mitternacht,mitternacht,1
1174,dienet,schienet,1
1175,geht,teufel,0
1176,herein,seyn,1
1177,vergessen,lust,0
1178,mondenlicht,bricht,1
1179,grillen,stillen,1
1180,andern,seyn,0
1181,bestimmt,spreite,0
1182,landen,banden,1
1183,heist,kan,0
1184,sehnen,behönen,1
1185,thun,schreiben,0
1186,weise,reise,1
1187,kaum,begehn,0
1188,hauptgerüchte,lebensfrüchte,1
1189,hochzeitfest,gäst,1
1190,an,kan,1
1191,vorbei,entzückte,0
1192,räume,bäume,1
1193,freund,feind,1
1194,quell,hell,1
1195,ungewissen,kissen,1
1196,meide,freude,1
1197,wechselküssen,glücke,0
1198,zerflossen,geschossen,1
1199,reigen,schweigen,1
1200,zerrissen,küssen,1
1201,ein,gestorben,0
1202,zypripor,darvor,1
1203,sein,mein,1
1204,gefahren,versunken,0
1205,nacht,und,0
1206,stand,vaterland,1
1207,zelt,hält,1
1208,genant,erkant,1
1209,liebe,ahnen,0
1210,schaut,braut,1
1211,beblümen,rühmen,1
1212,triumph,strumpf,1
1213,traum,baum,1
1214,blitzen,entzwey,0
1215,augenglantz,gantz,1
1216,steine,beweine,1
1217,gottesheere,natur,0
1218,nicht,hoch,0
1219,müssen,todt,0
1220,ministerio,jubilo,1
1221,ihn,fliehn,1
1222,wohnen,blicke,0
1223,haaren,gewin,0
1224,derau,jahre,0
1225,kauf,weiter,0
1226,selinden,verderben,0
1227,portal,piedestal,1
1228,nichtverderben,sterben,1
1229,angesicht,gethan,0
1230,götterkind,rinnt,1
1231,überschwemmen,nach,0
1232,angelachet,gemachet,1
1233,erfrische,erwacht,0
1234,gemacht,held,0
1235,ohr,schlacht,0
1236,erquikken,blikken,1
1237,mir,eigennutz,0
1238,blühen,entfliehen,1
1239,gefunden,verbunden,1
1240,ruh,gründet,0
1241,herausgeschaut,zugefallen,0
1242,nachte,dachte,1
1243,stücke,anrücke,1
1244,ruhn,träncken,0
1245,werden,beschwerden,1
1246,thronen,jahrtausendalten,0
1247,mund,kund,1
1248,ausgelegt,mir,0
1249,erden,leid,0
1250,entsagen,wagen,1
1251,attestirt,abweichet,0
1252,aue,graue,1
1253,fahn,pusikan,1
1254,verspricht,pflicht,1
1255,mir,dir,1
1256,ziehn,fliehn,1
1257,macht,licht,0
1258,klage,entrissen,0
1259,schatz,schmertzen,0
1260,siegesruhm,eigenthum,1
1261,hummelbrummer,kummer,1
1262,gegenliebe,bliebe,1
1263,ungeziefer,gebaut,0
1264,ausgebraucht,ausgeraucht,1
1265,schaukeln,vorüberweht,0
1266,wagen,tragen,1
1267,ku,schmertz,0
1268,strahl,auf,0
1269,eil,tanz,0
1270,umschlungen,gerungen,1
1271,nun,liebt,0
1272,liebkosen,rosen,1
1273,thier,gewiehr,1
1274,nicht,huld,0
1275,glühn,kranken,0
1276,ergehen,euch,0
1277,ereilen,meilen,1
1278,ruht,blut,1
1279,zugebüst,angesicht,0
1280,ausgespien,beschneyte,0
1281,aufgethan,an,1
1282,jedermann,gethan,1
1283,gesang,fichten,0
1284,leib,weib,1
1285,sie,war,0
1286,erblast,sehnen,0
1287,erneuern,schmücken,0
1288,seyn,ein,1
1289,geweih,blei,1
1290,mann,welt,0
1291,blanken,gedanken,1
1292,macht,bracht,1
1293,liebe,bliebe,1
1294,schwelle,helle,1
1295,vertraute,kaute,1
1296,begehrt,gewärt,1
1297,knauer,lachen,0
1298,finden,hier,0
1299,verführet,rühret,1
1300,drinnen,ein,0
1301,abenddämmerung,lauben,0
1302,wandeln,handeln,1
1303,rast,hast,1
1304,port,wort,1
1305,wein,freun,1
1306,dich,mich,1
1307,leib,erde,0
1308,schlacht,blibt,0
1309,hätte,kette,1
1310,thränen,kleide,0
1311,glühn,haidefrau,0
1312,wieder,welten,0
1313,dir,mir,1
1314,juliane,plane,1
1315,lust,erscheinen,0
1316,sey,saget,0
1317,fleucht,wellen,0
1318,kommen,huld,0
1319,kan,an,1
1320,tröwen,schaf,0
1321,subhastiert,dieserwegen,0
1322,daher,schwer,1
1323,gast,hast,1
1324,besten,vollendet,0
1325,meer,lobten,0
1326,sich,dich,1
1327,zwingen,klingen,1
1328,zerstören,lehren,1
1329,dienen,grünen,1
1330,pracht,werth,0
1331,bin,wegstipizt,0
1332,tragen,tagen,1
1333,schein,probiren,0
1334,rost,gekost,1
1335,entzwey,zauberey,1
1336,jsrael,nahmen,0
1337,reichen,vorzugszeichen,1
1338,hin,sinn,1
1339,thaten,todtenuhr,0
1340,zuschicken,gefahr,0
1341,herre,bauerlimmel,0
1342,sande,schande,1
1343,hier,worte,0
1344,zungen,abschlagen,0
1345,nicht,versetzen,0
1346,gethan,plan,1
1347,sünden,finden,1
1348,umthürmt,roth,0
1349,aehren,blühet,0
1350,treiben,wahl,0
1351,weise,vereise,1
1352,werth,racheschwert,1
1353,krieger,sieger,1
1354,nicht,nicht,1
1355,furth,port,1
1356,knecht,gemüt,0
1357,lied,sayten,0
1358,mu,gedancken,0
1359,ziehn,knien,1
1360,mann,seyn,0
1361,najadinnen,vermischet,0
1362,sanken,flanken,1
1363,nessel,zauberkessel,1
1364,sinnen,nicht,0
1365,glieder,hernieder,1
1366,dir,fliehest,0
1367,bitten,überschritten,1
1368,erwerben,blumenscherben,1
1369,macht,thun,0
1370,vergnügen,trügen,1
1371,auen,schauen,1
1372,spricht,zugericht,1
1373,jagen,mal,0
1374,hand,zugewandt,1
1375,versorget,sternen,0
1376,scheide,racheschrein,0
1377,seyn,nicht,0
1378,verstrickt,entrennet,0
1379,verdru,beschweret,0
1380,mägdelein,sonnenschein,1
1381,gott,myrrhenkost,0
1382,schmähen,sehen,1
1383,fenster,acht,0
1384,ein,schein,1
1385,hinein,hedräun,1
1386,ihr,kennest,0
1387,unsereins,eins,1
1388,bedacht,besten,0
1389,gejagt,apenninen,0
1390,kind,rinnt,1
1391,hiermits,getraut,0
1392,aufstehn,gehn,1
1393,besser,grösser,1
1394,hände,lesen,0
1395,zertrete,versucher,0
1396,ofen,verschweigen,0
1397,überhand,brand,1
1398,halloh,gang,0
1399,liebt,giebt,1
1400,exempel,zungen,0
1401,erkohren,berief,0
1402,gang,dahin,0
1403,ruh,töchtern,0
1404,allensachen,zumachen,1
1405,hielte,ihremhaubt,0
1406,apfelsinen,apfelsinen,1
1407,heiligthum,gestade,0
1408,überwogen,umzogen,1
1409,dorfkapelle,ruhestelle,1
1410,seyn,hat,0
1411,gehn,sterben,0
1412,blicken,zuzudrücken,1
1413,heget,rubinen,0
1414,feld,auffgestellt,1
1415,grösser,gewässer,1
1416,hampelmann,genie,0
1417,geschlecht,gewann,0
1418,flattern,nattern,1
1419,zechen,sprechen,1
1420,trauertracht,verschmäht,0
1421,abgegangen,erkandten,0
1422,hold,zerreissen,0
1423,vergnügen,verfliegen,1
1424,erlöst,getröst,1
1425,weiss,blüten,0
1426,entziehn,bekand,0
1427,mitternacht,gemacht,1
1428,seine,mein,0
1429,schläget,altar,0
1430,entzücket,schmücket,1
1431,dort,hinfort,1
1432,werde,herde,1
1433,gönnet,kennet,1
1434,sohn,jener,0
1435,verstimmt,weggereist,0
1436,machen,freun,0
1437,fehlen,quälen,1
1438,spreite,leiden,0
1439,fluthen,gluthen,1
1440,gehn,rinnt,0
1441,ei,hei,1
1442,gehn,finden,0
1443,kachen,beneiden,0
1444,zornes,hoffen,0
1445,blut,kan,0
1446,erblassen,gelegt,0
1447,liebet,schiebet,1
1448,bist,ist,1
1449,thränte,sehnte,1
1450,firnen,gestirnen,1
1451,dienerschaft,vole,0
1452,freude,hier,0
1453,schiessen,gedenckt,0
1454,erbitten,gütten,1
1455,spielen,mühlen,1
1456,frölichkeit,hörnerstreit,1
1457,zertheilt,pflegen,0
1458,versuchen,fluchen,1
1459,kund,reise,0
1460,schicken,marck,0
1461,kan,frieden,0
1462,erben,breiten,0
1463,heist,wehn,0
1464,still,will,1
1465,nieder,kothurne,0
1466,durchdrang,nachzulallen,0
1467,dicht,zeigen,0
1468,welf,lilienschläfer,0
1469,traun,schaun,1
1470,zimmer,fu,0
1471,verzweiffelung,linderung,1
1472,gabel,fabel,1
1473,verschlüt,färben,0
1474,sonnenschein,liederwein,1
1475,häupt,regnen,0
1476,haars,ruht,0
1477,sah,einendrachen,0
1478,rast,beschehret,0
1479,gleichen,glaubens,0
1480,klocken,schimmert,0
1481,hassen,erfassen,1
1482,laut,umgeschaut,1
1483,segen,unterthan,0
1484,blut,wiesengrün,0
1485,helle,spalt,0
1486,empor,hervor,1
1487,sprühten,blühten,1
1488,speit,domestiken,0
1489,reisen,laute,0
1490,gegentheil,heil,1
1491,habe,grabe,1
1492,pein,seyn,1
1493,verderben,sterben,1
1494,gestürtzet,verkürtzet,1
1495,atalante,stürzt,0
1496,berückt,kinn,0
1497,grüssen,üben,0
1498,flucht,barmherzigkeit,0
1499,schein,sein,1
1500,welt,zugesellt,1
1501,thun,ruhn,1
1502,nicht,war,0
1503,verweilen,theilen,1
1504,seyn,ein,1
1505,nicht,nicht,1
1506,beginnet,gewinnet,1
1507,singen,noch,0
1508,geister,meister,1
1509,klavier,papier,1
1510,kleid,zubereiten,0
1511,schwebt,napeinnen,0
1512,bliebe,liebe,1
1513,entzündet,hain,0
1514,seegesträuch,euch,1
1515,flucht,aufgesucht,1
1516,schnips,fest,0
1517,wieder,westen,0
1518,lind,halten,0
1519,zeigt,angesicht,0
1520,gerechtigkeit,geschlechte,0
1521,sie,haben,0
1522,inmitten,schritten,1
1523,singen,klingen,1
1524,gesehen,gehen,1
1525,trinkt,sinkt,1
1526,schmerz,weinet,0
1527,königreich,schaz,0
1528,hin,gefällt,0
1529,geist,sohn,0
1530,glut,mehr,0
1531,vergessen,kressen,1
1532,zeilen,ertheilen,1
1533,gehn,verstehn,1
1534,verbrannt,sich,0
1535,exempel,tempel,1
1536,geht,wonne,0
1537,schelten,gelten,1
1538,rath,fällt,0
1539,begrüet,hin,0
1540,ziele,darein,0
1541,blühen,bescheine,0
1542,gifft,frey,0
1543,räumen,gekannt,0
1544,denthoren,dichgeboren,1
1545,hier,erden,0
1546,überaus,hinaus,1
1547,fischer,hin,0
1548,hei,steinen,0
1549,wunderbar,sogar,1
1550,apenninen,erschienen,1
1551,beschneyte,seinebeute,1
1552,schönen,krönen,1
1553,schlu,zurücke,0
1554,vergnügen,betriegen,1
1555,seele,höhle,1
1556,nacht,an,0
1557,breit,gezogen,0
1558,licht,liebespfeil,0
1559,bedencklich,gesang,0
1560,gesinnt,wind,1
1561,kammerthür,zirpt,0
1562,erden,sternenbrüder,0
1563,gelogen,betrogen,1
1564,nacht,sacht,1
1565,geschätzt,ergetzt,1
1566,mund,hund,1
1567,toben,verstoben,1
1568,seele,wohl,0
1569,genährt,heimathstrande,0
1570,angestecket,wahren,0
1571,schale,winkte,0
1572,liederey,zahl,0
1573,schauen,trauen,1
1574,zärtlichkeit,sind,0
1575,welt,messen,0
1576,gewohnt,zurücke,0
1577,frieden,fahren,0
1578,zeit,pflicht,0
1579,gnadenthür,durchbohr,0
1580,vergessenheit,erschrickt,0
1581,kan,drükket,0
1582,kann,halle,0
1583,kan,macht,0
1584,schencken,mund,0
1585,wühlt,umspült,1
1586,umfangen,wangen,1
1587,thal,gesinde,0
1588,gewölbe,vergnügt,0
1589,gelencke,hin,0
1590,queer,sklav,0
1591,weggerissen,finsternissen,1
1592,züge,geist,0
1593,kommen,besiegen,0
1594,herrn,hinfort,0
1595,mögen,wangen,0
1596,kanonen,stirne,0
1597,gestiegen,sommerlicht,0
1598,wercke,stärcke,1
1599,sitten,bestritten,1
1600,streut,schilt,0
1601,erdulden,tragen,0
1602,entgehn,wassersfluth,0
1603,lachen,seyn,0
1604,floran,rittersmann,1
1605,sohn,schon,1
1606,dunkel,dunkel,1
1607,beine,shakespearestrumpfvereine,1
1608,rüebe,arm,0
1609,morgen,erdensorgen,1
1610,gekürzt,gestürzt,1
1611,slaven,knut,0
1612,silberglanz,todtenkranz,1
1613,herzen,schmerzen,1
1614,sitzen,spitzen,1
1615,hören,vermehren,1
1616,sein,flammen,0
1617,geleis,eis,1
1618,gefunden,erkunden,1
1619,studiosen,losen,1
1620,lebendigen,für,0
1621,geschäfte,geschäfte,1
1622,bauen,schauen,1
1623,gelehret,versehret,1
1624,ritter,knieen,0
1625,geschmetter,höllengötter,1
1626,stechen,sprechen,1
1627,auff,vben,0
1628,rath,einsamkeit,0
1629,thut,geruht,1
1630,zeit,schilt,0
1631,triebe,beschieden,0
1632,barmherzigkeit,armen,0
1633,mann,kan,1
1634,gesiegt,treu,0
1635,spuhr,fälle,0
1636,überdrüssig,müssig,1
1637,reihentanz,drehten,0
1638,lehren,ergeben,0
1639,bergrücken,verwacht,0
1640,speyet,an,0
1641,entstund,giebt,0
1642,nacht,erwacht,1
1643,bürgen,erwürgen,1
1644,jahr,leid,0
1645,an,kann,1
1646,gebeine,grabe,0
1647,haus,hinaus,1
1648,charitinne,vergossen,0
1649,spitzen,moos,0
1650,früchte,gesichte,1
1651,paar,paradiesse,0
1652,macht,sacht,1
1653,mir,dir,1
1654,göttlichkeit,erfreut,1
1655,euch,gleichlo,0
1656,rein,rein,1
1657,sparen,jahren,1
1658,verstreuet,scheuet,1
1659,lernen,krafft,0
1660,fährt,geist,0
1661,hin,heimgestellt,0
1662,schau,weyde,0
1663,anzuschaun,graun,1
1664,überall,ritzen,0
1665,seyn,verdorben,0
1666,gelegt,jahre,0
1667,schau,ort,0
1668,liegt,frey,0
1669,vorgerufft,amaryllen,0
1670,wagen,erschlagen,1
1671,schon,fu,0
1672,betagt,besteht,0
1673,an,kan,1
1674,hum,warum,1
1675,verwarf,fliet,0
1676,bethaun,schaun,1
1677,mähen,nähen,1
1678,tonne,julisonne,1
1679,bethaun,leuchten,0
1680,offen,hoffen,1
1681,flucht,allen,0
1682,umwallt,nennen,0
1683,seyn,ein,1
1684,verbande,vier,0
1685,erden,lernet,0
1686,geigen,schweigen,1
1687,sey,gutten,0
1688,schniebe,bemüht,0
1689,mute,meuchelmördern,0
1690,wisst,geküsst,1
1691,poeterey,bekräntzet,0
1692,brechen,schmähen,0
1693,niederlage,plage,1
1694,sey,zeit,0
1695,feld,fällt,1
1696,helden,feuer,0
1697,seyn,harmonie,0
1698,threnen,verschönen,1
1699,musik,phrase,0
1700,hände,um,0
1701,gehen,überstehen,1
1702,bäume,träume,1
1703,erlernt,entfernt,1
1704,kind,sind,1
1705,dafür,spür,1
1706,klang,lobgesang,1
1707,krehen,tag,0
1708,erfreuen,verneuen,1
1709,schienen,geschmükt,0
1710,sturmesnacht,gebracht,1
1711,schweigen,unter,0
1712,weiden,heyden,1
1713,gefreut,gesessen,0
1714,gift,schrift,1
1715,erlöst,eingeflöst,1
1716,goh,huft,0
1717,wurd,fleugt,0
1718,zusammenkünften,schon,0
1719,gemolken,brief,0
1720,haben,geglaubt,0
1721,pein,rüstig,0
1722,thür,spür,1
1723,thränenguss,kuss,1
1724,feldern,verblühn,0
1725,bricht,licht,1
1726,mein,christenthum,0
1727,erlidten,machen,0
1728,lachen,darein,0
1729,erstriten,gelidten,1
1730,auf,güthe,0
1731,dinge,stecken,0
1732,ane,o,0
1733,ersticken,gehn,0
1734,blumenelf,käfer,0
1735,allein,mondenschein,1
1736,dort,wort,1
1737,nicht,nicht,1
1738,erblassen,verlassen,1
1739,zugedeckt,wohlgefallen,0
1740,tauben,glauben,1
1741,sohn,absolution,1
1742,fakultisten,bas,0
1743,bild,erkühnen,0
1744,wieder,destomehr,0
1745,mir,dir,1
1746,hell,schnell,1
1747,so,po,1
1748,gold,nennen,0
1749,sequestriert,subhastiert,1
1750,lauf,eichen,0
1751,gebohren,erkohren,1
1752,edelsteine,meine,1
1753,morgentischgen,getauchet,0
1754,nach,ausgebraucht,0
1755,schinder,kinder,1
1756,gesteckt,mu,0
1757,untadelich,würdiglich,1
1758,blickte,beschickte,1
1759,durchzog,flog,1
1760,vertrauen,engelsangesicht,0
1761,seyn,ein,1
1762,erworben,trost,0
1763,thun,ruhn,1
1764,tod,gebot,1
1765,mancherley,ist,0
1766,klage,wage,1
1767,palast,zone,0
1768,versinkt,saitenklang,0
1769,haar,fürwahr,1
1770,erden,werden,1
1771,jnbegräbnigetichte,fliest,0
1772,umflogen,eingesogen,1
1773,braun,zaun,1
1774,verzehrt,werth,1
1775,erscheinen,unbelohnet,0
1776,fassen,gelassen,1
1777,werden,ergiebt,0
1778,vorbey,herbey,1
1779,raunen,staunen,1
1780,wehn,stehn,1
1781,possen,eingeschlossen,1
1782,schöner,tagelöhner,1
1783,arm,hienieden,0
1784,lauffen,hinrauffen,1
1785,safft,verschafft,1
1786,offen,umringen,0
1787,beschencket,kommen,0
1788,vogelsang,entlang,1
1789,wahr,jahr,1
1790,wagen,klagen,1
1791,manschetten,hätten,1
1792,wil,vergnügen,0
1793,mehr,saaten,0
1794,allein,unbeflekkt,0
1795,verklagen,herz,0
1796,spreitet,wettern,0
1797,hinaus,mahle,0
1798,braut,hochzeitfreuden,0
1799,gseit,wär,0
1800,glühn,hand,0
1801,mein,allein,1
1802,geschick,schranke,0
1803,höfligkeit,stunden,0
1804,pforte,worte,1
1805,gehen,zusehen,1
1806,begaben,für,0
1807,zweiffel,teuffel,1
1808,legen,gericht,0
1809,fressen,gesicht,0
1810,natur,leben,0
1811,tohn,sohn,1
1812,sündenclausen,hausen,1
1813,lesen,verwesen,1
1814,seyn,schein,1
1815,ordensbändel,lavendel,1
1816,schon,thron,1
1817,nicke,blicke,1
1818,magd,bin,0
1819,melden,leyer,0
1820,weiden,freuden,1
1821,ort,durchbohrt,1
1822,schein,verfüget,0
1823,feld,welt,1
1824,geschickt,gethan,0
1825,sage,gesicht,0
1826,stifft,vergifft,1
1827,bläht,spät,1
1828,liljenfeld,hält,1
1829,cascade,strau,0
1830,ertönt,drüberher,0
1831,klopfen,niedertropfen,1
1832,erwaichen,liebelein,0
1833,stunden,befunden,1
1834,auch,vollbracht,0
1835,jahr,dort,0
1836,todt,verheeret,0
1837,chlei,ma,0
1838,alzuklein,seyn,1
1839,bescheert,wehrt,1
1840,ausgegläubet,lauff,0
1841,preisen,sagen,0
1842,feigen,wahr,0
1843,mied,gefiel,0
1844,verräterohren,verrathen,0
1845,bald,tische,0
1846,sonnenglantz,dantz,1
1847,schar,fliegen,0
1848,aetherwogen,höllengötter,0
1849,steckt,zeiget,0
1850,verloren,fassen,0
1851,prangen,leyd,0
1852,flur,natur,1
1853,treibt,bleibt,1
1854,sänge,beten,0
1855,wangen,hangen,1
1856,räuber,stieren,0
1857,fliegen,besiegen,1
1858,gerechtigkeit,wiegen,0
1859,reutersjungen,seyn,0
1860,leicht,gemeynt,0
1861,mahl,blitzt,0
1862,geschlossen,eingegossen,1
1863,männer,renner,1
1864,verwehren,zerstöhren,1
1865,nicht,angericht,1
1866,allen,sagen,0
1867,fast,schmertzen,0
1868,ewigkeit,dich,0
1869,befahl,nahm,0
1870,bringen,zerspringen,1
1871,drücket,wahl,0
1872,hoffen,gewalt,0
1873,blühten,entbrannt,0
1874,bahn,ahriman,1
1875,bahn,klüfte,0
1876,bald,gestalt,1
1877,plautius,liebt,0
1878,da,entraft,0
1879,tragen,erbarm,0
1880,morgestern,gern,1
1881,melden,helden,1
1882,gedancken,lachen,0
1883,halten,walten,1
1884,gestützt,schützt,1
1885,schaamerröten,empfinde,0
1886,flucht,versucht,1
1887,mores,auditores,1
1888,jahren,erfahren,1
1889,krach,prügelei,0
1890,weg,sonderlich,0
1891,gewachet,kan,0
1892,sinne,geben,0
1893,tage,erbleichet,0
1894,ort,friedensport,1
1895,seyn,hinein,1
1896,immerdar,war,1
1897,verderben,sterben,1
1898,seyn,trieben,0
1899,schein,seyn,1
1900,kund,wissen,0
1901,bein,u,0
1902,grundt,schwinden,0
1903,treiben,rathe,0
1904,an,gilt,0
1905,dundersnett,dundersnett,1
1906,kosensmüd,erglüht,1
1907,brüste,vielgeküte,1
1908,rathe,ministerio,0
1909,schwerd,fährt,1
1910,aus,finden,0
1911,stunden,seyn,0
1912,gehen,dazu,0
1913,zufressen,brust,0
1914,erwurbe,genad,0
1915,beut,braut,0
1916,schönen,lied,0
1917,wehen,stehen,1
1918,fakel,brüderheer,0
1919,gemacht,gnaden,0
1920,wären,bekehren,1
1921,füen,sie,0
1922,dabey,geschrey,1
1923,flimmert,flittergold,0
1924,hier,ruh,0
1925,nicht,flucht,0
1926,trieb,will,0
1927,du,natur,0
1928,krank,sank,1
1929,kekker,lekker,1
1930,fühlt,leibes,0
1931,christo,stehn,0
1932,gelacht,wälder,0
1933,schlossen,genossen,1
1934,schauet,bauet,1
1935,ganz,freudentanz,1
1936,bissen,müssen,1
1937,frei,wie,0
1938,ertragen,sagen,1
1939,liebst,belehrt,0
1940,zeigt,trauren,0
1941,nennen,verwirrt,0
1942,schlagen,schmerz,0
1943,fraun,standsgebühren,0
1944,streit,beglänzen,0
1945,stille,seyn,0
1946,fünsternüssen,wissen,1
1947,rund,rar,0
1948,italia,grüen,0
1949,wein,seyn,1
1950,unvernunft,herzen,0
1951,erzielen,verspielen,1
1952,erblickt,gestreut,0
1953,auen,rasen,0
1954,napeinnen,gesund,0
1955,fluthen,vermuthen,1
1956,korn,mohne,0
1957,zu,bekennen,0
1958,feldt,zelt,1
1959,todt,christ,0
1960,hände,seligkeit,0
1961,an,kan,1
1962,rang,klang,1
1963,mayen,reihen,1
1964,hieher,gut,0
1965,schlug,streite,0
1966,neid,zeit,1
1967,nacht,finsternisse,0
1968,stö,kan,0
1969,welten,schelten,1
1970,nach,schlaffgemach,1
1971,tagewerke,sorgen,0
1972,treiben,lohn,0
1973,einigkeit,zeit,1
1974,hain,wiesenklee,0
1975,ersinnt,beginnt,1
1976,ächzt,wird,0
1977,flotte,felsengrotte,1
1978,gedrängt,leben,0
1979,schiff,riff,1
1980,seiten,leuten,1
1981,schrecken,denkt,0
1982,zerfliet,klirrt,0
1983,kann,zurücke,0
1984,erschienen,bunt,0
1985,sackleinwand,freilich,0
1986,flicht,spricht,1
1987,may,frey,1
1988,wolke,volke,1
1989,einer,meiner,1
1990,land,mich,0
1991,aufferstehn,gehn,1
1992,wallen,fallen,1
1993,neue,mal,0
1994,hell,hell,1
1995,gehirne,quillt,0
1996,weichen,streichen,1
1997,schlimmer,immer,1
1998,gebethe,ort,0
1999,wassergräben,ertrinkt,0
2000,gregor,empor,1
2001,bluts,seyn,0
2002,bauet,ewigkeit,0
2003,ihm,ungestüm,1
2004,schwer,wär,1
2005,lichte,angesichte,1
2006,grausen,sausen,1
2007,hielte,kleidespielte,1
2008,lippen,wiegenlied,0
2009,studiercloset,kaum,0
2010,huld,gefunden,0
2011,ungewittern,umgeben,0
2012,einer,hingesandt,0
2013,schmacht,nacht,1
2014,liebe,triebe,1
2015,gefahren,jahren,1
2016,zieht,art,0
2017,stand,gewand,1
2018,walde,bergeshalde,1
2019,klingen,dampfen,0
2020,hort,wort,1
2021,wagen,getragen,1
2022,wald,hinterhalt,1
2023,schwül,pfühl,1
2024,leckt,gelabt,0
2025,hindann,kann,1
2026,beigemache,erwache,1
2027,finden,verschwinden,1
2028,amt,flammt,1
2029,christ,frist,1
2030,rhein,töchterlein,1
2031,weite,erschlagen,0
2032,dran,stellt,0
2033,hand,land,1
2034,spür,härber,0
2035,betten,grund,0
2036,raum,traum,1
2037,wachen,zeit,0
2038,nur,spur,1
2039,laugen,erfüllt,0
2040,höh,werden,0
2041,zu,zu,1
2042,trägt,seyn,0
2043,löffeley,fantasey,1
2044,rhein,schreitet,0
2045,feil,theil,1
2046,sind,tor,0
2047,flattern,flattern,1
2048,schlüssen,küssen,1
2049,trat,eingefasst,0
2050,la,liegt,0
2051,allein,seyn,1
2052,gut,streit,0
2053,mund,verschwund,1
2054,faden,schaden,1
2055,tisch,fisch,1
2056,händen,verschwenden,1
2057,glanz,ganz,1
2058,bescheiden,neiden,1
2059,methode,tode,1
2060,pomeranz,braut,0
2061,ehre,hetäre,1
2062,betrübt,hayn,0
2063,farbenschein,glase,0
2064,gefieder,nieder,1
2065,hören,bemüht,0
2066,sey,bist,0
2067,nicht,gesicht,1
2068,pein,seyn,1
2069,erfüllet,gestillet,1
2070,reise,eise,1
2071,gewogen,kind,0
2072,schreyt,zahl,0
2073,grillen,stillen,1
2074,fern,kummervoll,0
2075,heraus,sommerhaus,1
2076,kräffte,erneurungslebenssäffte,1
2077,fluthen,bluten,1
2078,nur,gut,0
2079,lieblingsschaar,nacht,0
2080,hinein,schuld,0
2081,carlisten,seite,0
2082,wiegen,liegen,1
2083,sein,verachten,0
2084,entzünde,fünklein,0
